id,feat,id_site,id_person,ids,infantdir,song,z
SPA08B,Vowel Rate (Whole),SPA,8,0,Infant-directed,Speech,1.227246642112732
SPA08B,Vowel Rate (IQR),SPA,8,0,Infant-directed,Speech,.9930304288864136
SPA08B,Vowel Rate (Median),SPA,8,0,Infant-directed,Speech,1.505515575408936
SPA08C,Attack Curve Slope (Median),SPA,8,0,Adult-directed,Song,1.513208984617696
SPA08C,Inharmonicity,SPA,8,0,Adult-directed,Song,-2.117530822753906
SPA08C,Energy Roll-off (85th %ile),SPA,8,0,Adult-directed,Song,-.1917741596698761
SPA08C,Roughness (IQR),SPA,8,0,Adult-directed,Song,-.5880677700042725
SPA08C,Roughness (Median),SPA,8,0,Adult-directed,Song,-.5151661038398743
SPA08C,nPVI (per phrase),SPA,8,0,Adult-directed,Song,1.078507316063972
SPA08C,nPVI (per recording),SPA,8,0,Adult-directed,Song,1.112289489259266
SPA08C,Pitch (IQR),SPA,8,0,Adult-directed,Song,1.700126056452173
SPA08C,Pitch (Median),SPA,8,0,Adult-directed,Song,1.842367442039354
SPA08C,Pitch Rate (Whole),SPA,8,0,Adult-directed,Song,-.7756152153015137
SPA08C,Pitch Space (IQR),SPA,8,0,Adult-directed,Song,.2881574630737305
SPA08C,Pitch Space (Median),SPA,8,0,Adult-directed,Song,.5646511316299438
SPA08C,Pitch Rate (IQR),SPA,8,0,Adult-directed,Song,-.7063779830932617
SPA08C,Pitch Rate (Median),SPA,8,0,Adult-directed,Song,-.6371766924858093
SPA08C,First Formant (Median),SPA,8,0,Adult-directed,Song,-.7129542231559753
SPA08C,Intensity (IQR),SPA,8,0,Adult-directed,Song,-.6177682876586914
SPA08C,Intensity (Median),SPA,8,0,Adult-directed,Song,-.1317366510629654
SPA08C,Intensity Space (IQR),SPA,8,0,Adult-directed,Song,-.244390681385994
SPA08C,Intensity Space (Median),SPA,8,0,Adult-directed,Song,-.3588321506977081
SPA08C,Intensity Rate (Whole),SPA,8,0,Adult-directed,Song,-.9866709113121033
SPA08C,Intensity Rate (IQR),SPA,8,0,Adult-directed,Song,-.996212899684906
SPA08C,Intensity Rate (Median),SPA,8,0,Adult-directed,Song,-1.016867756843567
SPA08C,Vowel Space (IQR),SPA,8,0,Adult-directed,Song,-.7045043706893921
SPA08C,Vowel Space (Median),SPA,8,0,Adult-directed,Song,-.3928973078727722
SPA08C,Vowel Rate (Whole),SPA,8,0,Adult-directed,Song,-1.066970467567444
SPA08C,Vowel Rate (IQR),SPA,8,0,Adult-directed,Song,-1.114188432693481
SPA08C,Vowel Rate (Median),SPA,8,0,Adult-directed,Song,-1.109260201454163
SPA08D,Attack Curve Slope (Median),SPA,8,0,Adult-directed,Speech,2.087264741699421
SPA08D,Inharmonicity,SPA,8,0,Adult-directed,Speech,-1.324008584022522
SPA08D,Energy Roll-off (85th %ile),SPA,8,0,Adult-directed,Speech,.318442702293396
SPA08D,Roughness (IQR),SPA,8,0,Adult-directed,Speech,-.551896870136261
SPA08D,Roughness (Median),SPA,8,0,Adult-directed,Speech,-.4682261943817139
SPA08D,nPVI (per phrase),SPA,8,0,Adult-directed,Speech,.6519580720125918
SPA08D,nPVI (per recording),SPA,8,0,Adult-directed,Speech,.9897793309610539
SPA08D,Pitch (IQR),SPA,8,0,Adult-directed,Speech,-1.161184171162618
SPA08D,Pitch (Median),SPA,8,0,Adult-directed,Speech,-.5829152309246085
SPA08D,Pitch Rate (Whole),SPA,8,0,Adult-directed,Speech,-.475266695022583
SPA08D,Pitch Space (IQR),SPA,8,0,Adult-directed,Speech,-.4049253165721893
SPA08D,Pitch Space (Median),SPA,8,0,Adult-directed,Speech,-.4651446640491486
SPA08D,Pitch Rate (IQR),SPA,8,0,Adult-directed,Speech,-.5959483981132507
SPA08D,Pitch Rate (Median),SPA,8,0,Adult-directed,Speech,-.5191890597343445
SPA08D,First Formant (Median),SPA,8,0,Adult-directed,Speech,.1745352894067764
SPA08D,Intensity (IQR),SPA,8,0,Adult-directed,Speech,1.504111409187317
SPA08D,Intensity (Median),SPA,8,0,Adult-directed,Speech,-.553889274597168
SPA08D,Intensity Space (IQR),SPA,8,0,Adult-directed,Speech,-.2082693576812744
SPA08D,Intensity Space (Median),SPA,8,0,Adult-directed,Speech,-.5523797869682312
SPA08D,Intensity Rate (Whole),SPA,8,0,Adult-directed,Speech,-.6181887984275818
SPA08D,Intensity Rate (IQR),SPA,8,0,Adult-directed,Speech,-.6412698030471802
SPA08D,Intensity Rate (Median),SPA,8,0,Adult-directed,Speech,-.6196455359458923
SPA08D,Vowel Space (IQR),SPA,8,0,Adult-directed,Speech,-.6296579241752625
SPA08D,Vowel Space (Median),SPA,8,0,Adult-directed,Speech,.1113598644733429
SPA08D,Vowel Rate (Whole),SPA,8,0,Adult-directed,Speech,-.652086079120636
SPA08D,Vowel Rate (IQR),SPA,8,0,Adult-directed,Speech,-.8023278117179871
SPA08D,Vowel Rate (Median),SPA,8,0,Adult-directed,Speech,-.5428422689437866
SPA09A,Attack Curve Slope (Median),SPA,9,1,Infant-directed,Song,-.1227077455019197
SPA09A,Inharmonicity,SPA,9,1,Infant-directed,Song,.8014134764671326
SPA09A,Energy Roll-off (85th %ile),SPA,9,1,Infant-directed,Song,-.4255607426166534
SPA09A,Roughness (IQR),SPA,9,1,Infant-directed,Song,-.5356423854827881
SPA09A,Roughness (Median),SPA,9,1,Infant-directed,Song,-.4958619773387909
SPA09A,nPVI (per phrase),SPA,9,1,Infant-directed,Song,.3996292701087574
SPA09A,nPVI (per recording),SPA,9,1,Infant-directed,Song,.4928848220947917
SPA09A,Pitch (IQR),SPA,9,1,Infant-directed,Song,-.2706429990506402
SPA09A,Pitch (Median),SPA,9,1,Infant-directed,Song,.2510568958767637
SPA09A,Pitch Rate (Whole),SPA,9,1,Infant-directed,Song,-.2254633754491806
SPA09A,Pitch Space (IQR),SPA,9,1,Infant-directed,Song,-.2379978597164154
SPA09A,Pitch Space (Median),SPA,9,1,Infant-directed,Song,.1055339425802231
SPA09A,Pitch Rate (IQR),SPA,9,1,Infant-directed,Song,-.2317383587360382
SPA09A,Pitch Rate (Median),SPA,9,1,Infant-directed,Song,-.0954563096165657
SPA09A,First Formant (Median),SPA,9,1,Infant-directed,Song,-.4893195331096649
SPA09A,Intensity (IQR),SPA,9,1,Infant-directed,Song,-1.567865371704102
SPA09A,Intensity (Median),SPA,9,1,Infant-directed,Song,-.3618314564228058
SPA09A,Intensity Space (IQR),SPA,9,1,Infant-directed,Song,-1.002938151359558
SPA09A,Intensity Space (Median),SPA,9,1,Infant-directed,Song,-1.294312238693237
SPA09A,Intensity Rate (Whole),SPA,9,1,Infant-directed,Song,-.3089022934436798
SPA09A,Intensity Rate (IQR),SPA,9,1,Infant-directed,Song,-.4886720180511475
SPA09A,Intensity Rate (Median),SPA,9,1,Infant-directed,Song,-.6493362784385681
SPA09A,Vowel Space (IQR),SPA,9,1,Infant-directed,Song,-1.141826868057251
SPA09A,Vowel Space (Median),SPA,9,1,Infant-directed,Song,-1.417732954025269
SPA09A,Vowel Rate (Whole),SPA,9,1,Infant-directed,Song,-.4846211671829224
SPA09A,Vowel Rate (IQR),SPA,9,1,Infant-directed,Song,-.5504059791564941
SPA09A,Vowel Rate (Median),SPA,9,1,Infant-directed,Song,-.6253976225852966
SPA09B,Attack Curve Slope (Median),SPA,9,0,Infant-directed,Speech,.7509600063352059
SPA09B,Inharmonicity,SPA,9,0,Infant-directed,Speech,.6283825039863586
SPA09B,Energy Roll-off (85th %ile),SPA,9,0,Infant-directed,Speech,1.582303524017334
SPA09B,Roughness (IQR),SPA,9,0,Infant-directed,Speech,-.4339447617530823
SPA09B,Roughness (Median),SPA,9,0,Infant-directed,Speech,-.3711783885955811
SPA09B,nPVI (per phrase),SPA,9,0,Infant-directed,Speech,.4521188506864677
SPA09B,nPVI (per recording),SPA,9,0,Infant-directed,Speech,1.9728953625576
SPA09B,Pitch (IQR),SPA,9,0,Infant-directed,Speech,-.6309718757959571
SPA09B,Pitch (Median),SPA,9,0,Infant-directed,Speech,-1.085291757476729
SPA09B,Pitch Rate (Whole),SPA,9,0,Infant-directed,Speech,.7501855492591858
SPA09B,Pitch Space (IQR),SPA,9,0,Infant-directed,Speech,1.406905293464661
SPA09B,Pitch Space (Median),SPA,9,0,Infant-directed,Speech,-.1690783351659775
SPA09B,Pitch Rate (IQR),SPA,9,0,Infant-directed,Speech,1.06336498260498
SPA09B,Pitch Rate (Median),SPA,9,0,Infant-directed,Speech,-.2035394608974457
SPA09B,First Formant (Median),SPA,9,0,Infant-directed,Speech,.2185925543308258
SPA09B,Intensity (IQR),SPA,9,0,Infant-directed,Speech,1.254054069519043
SPA09B,Intensity (Median),SPA,9,0,Infant-directed,Speech,-.6910736560821533
SPA09B,Intensity Space (IQR),SPA,9,0,Infant-directed,Speech,1.393817186355591
SPA09B,Intensity Space (Median),SPA,9,0,Infant-directed,Speech,.665357232093811
SPA09B,Intensity Rate (Whole),SPA,9,0,Infant-directed,Speech,.0498503372073174
SPA09B,Intensity Rate (IQR),SPA,9,0,Infant-directed,Speech,.4547289311885834
SPA09B,Intensity Rate (Median),SPA,9,0,Infant-directed,Speech,.2345647364854813
SPA09B,Vowel Space (IQR),SPA,9,0,Infant-directed,Speech,.6112989187240601
SPA09B,Vowel Space (Median),SPA,9,0,Infant-directed,Speech,.3275192677974701
SPA09B,Vowel Rate (Whole),SPA,9,0,Infant-directed,Speech,.0809670388698578
SPA09B,Vowel Rate (IQR),SPA,9,0,Infant-directed,Speech,.1421599090099335
SPA09B,Vowel Rate (Median),SPA,9,0,Infant-directed,Speech,.1962120085954666
SPA09C,Attack Curve Slope (Median),SPA,9,0,Adult-directed,Song,-.4774523077760915
SPA09C,Inharmonicity,SPA,9,0,Adult-directed,Song,.1894275993108749
SPA09C,Energy Roll-off (85th %ile),SPA,9,0,Adult-directed,Song,-.2338998466730118
SPA09C,Roughness (IQR),SPA,9,0,Adult-directed,Song,-.4505124986171722
SPA09C,Roughness (Median),SPA,9,0,Adult-directed,Song,-.4074832499027252
SPA09C,nPVI (per phrase),SPA,9,0,Adult-directed,Song,.4097831595024237
SPA09C,nPVI (per recording),SPA,9,0,Adult-directed,Song,.4898956522580539
SPA09C,Pitch (IQR),SPA,9,0,Adult-directed,Song,.3344576099289138
SPA09C,Pitch (Median),SPA,9,0,Adult-directed,Song,-.6220061624976165
SPA09C,Pitch Rate (Whole),SPA,9,0,Adult-directed,Song,-.2558174133300781
SPA09C,Pitch Space (IQR),SPA,9,0,Adult-directed,Song,.9094616770744324
SPA09C,Pitch Space (Median),SPA,9,0,Adult-directed,Song,.4638170897960663
SPA09C,Pitch Rate (IQR),SPA,9,0,Adult-directed,Song,-.0710998028516769
SPA09C,Pitch Rate (Median),SPA,9,0,Adult-directed,Song,-.2819238305091858
SPA09C,First Formant (Median),SPA,9,0,Adult-directed,Song,-.539192259311676
SPA09C,Intensity (IQR),SPA,9,0,Adult-directed,Song,-.9964606165885925
SPA09C,Intensity (Median),SPA,9,0,Adult-directed,Song,-.3942570388317108
SPA09C,Intensity Space (IQR),SPA,9,0,Adult-directed,Song,-.0786574706435204
SPA09C,Intensity Space (Median),SPA,9,0,Adult-directed,Song,-.2459293007850647
SPA09C,Intensity Rate (Whole),SPA,9,0,Adult-directed,Song,-.5859174132347107
SPA09C,Intensity Rate (IQR),SPA,9,0,Adult-directed,Song,-.5312291383743286
SPA09C,Intensity Rate (Median),SPA,9,0,Adult-directed,Song,-.6045494675636292
SPA09C,Vowel Space (IQR),SPA,9,0,Adult-directed,Song,-.5523164868354797
SPA09C,Vowel Space (Median),SPA,9,0,Adult-directed,Song,-.6108146905899048
SPA09C,Vowel Rate (Whole),SPA,9,0,Adult-directed,Song,-.7388363480567932
SPA09C,Vowel Rate (IQR),SPA,9,0,Adult-directed,Song,-.7359045743942261
SPA09C,Vowel Rate (Median),SPA,9,0,Adult-directed,Song,-.7205730676651001
SPA09D,Attack Curve Slope (Median),SPA,9,0,Adult-directed,Speech,.6880746947298304
SPA09D,Inharmonicity,SPA,9,0,Adult-directed,Speech,1.179408192634583
SPA09D,Energy Roll-off (85th %ile),SPA,9,0,Adult-directed,Speech,.4929494261741638
SPA09D,Roughness (IQR),SPA,9,0,Adult-directed,Speech,-.4840260148048401
SPA09D,Roughness (Median),SPA,9,0,Adult-directed,Speech,-.4039061069488525
SPA09D,nPVI (per phrase),SPA,9,0,Adult-directed,Speech,.0971640621289961
SPA09D,nPVI (per recording),SPA,9,0,Adult-directed,Speech,-.5257569238553286
SPA09D,Pitch (IQR),SPA,9,0,Adult-directed,Speech,-.6282403871535415
SPA09D,Pitch (Median),SPA,9,0,Adult-directed,Speech,-1.119738221932152
SPA09D,Pitch Rate (Whole),SPA,9,0,Adult-directed,Speech,-.3753077387809753
SPA09D,Pitch Space (IQR),SPA,9,0,Adult-directed,Speech,.9141356348991394
SPA09D,Pitch Space (Median),SPA,9,0,Adult-directed,Speech,.1720414757728577
SPA09D,Pitch Rate (IQR),SPA,9,0,Adult-directed,Speech,.2883617877960205
SPA09D,Pitch Rate (Median),SPA,9,0,Adult-directed,Speech,-.4907065033912659
SPA09D,First Formant (Median),SPA,9,0,Adult-directed,Speech,-.1255832612514496
SPA09D,Intensity (IQR),SPA,9,0,Adult-directed,Speech,.3043173849582672
SPA09D,Intensity (Median),SPA,9,0,Adult-directed,Speech,-.5351826548576355
SPA09D,Intensity Space (IQR),SPA,9,0,Adult-directed,Speech,1.330073356628418
SPA09D,Intensity Space (Median),SPA,9,0,Adult-directed,Speech,.3024554252624512
SPA09D,Intensity Rate (Whole),SPA,9,0,Adult-directed,Speech,-.4279394447803497
SPA09D,Intensity Rate (IQR),SPA,9,0,Adult-directed,Speech,-.1716119199991226
SPA09D,Intensity Rate (Median),SPA,9,0,Adult-directed,Speech,-.3350324332714081
SPA09D,Vowel Space (IQR),SPA,9,0,Adult-directed,Speech,-.869270384311676
SPA09D,Vowel Space (Median),SPA,9,0,Adult-directed,Speech,-.3223758041858673
SPA09D,Vowel Rate (Whole),SPA,9,0,Adult-directed,Speech,-.6690132021903992
SPA09D,Vowel Rate (IQR),SPA,9,0,Adult-directed,Speech,-.5250262022018433
SPA09D,Vowel Rate (Median),SPA,9,0,Adult-directed,Speech,-.6832741498947144
SPA10A,Attack Curve Slope (Median),SPA,10,1,Infant-directed,Song,.480814314051065
SPA10A,Inharmonicity,SPA,10,1,Infant-directed,Song,-.9855102896690369
SPA10A,Energy Roll-off (85th %ile),SPA,10,1,Infant-directed,Song,1.782699346542358
SPA10A,Roughness (IQR),SPA,10,1,Infant-directed,Song,-.5726491808891296
SPA10A,Roughness (Median),SPA,10,1,Infant-directed,Song,-.4894960522651672
SPA10A,nPVI (per phrase),SPA,10,1,Infant-directed,Song,.7783881626784587
SPA10A,nPVI (per recording),SPA,10,1,Infant-directed,Song,.8324851430615205
SPA10A,Pitch (IQR),SPA,10,1,Infant-directed,Song,-1.015808275638502
SPA10A,Pitch (Median),SPA,10,1,Infant-directed,Song,-1.355251408686362
SPA10A,Pitch Rate (Whole),SPA,10,1,Infant-directed,Song,-1.109375953674316
SPA10A,Pitch Space (IQR),SPA,10,1,Infant-directed,Song,-1.006865859031677
SPA10A,Pitch Space (Median),SPA,10,1,Infant-directed,Song,-.9993512034416199
SPA10A,Pitch Rate (IQR),SPA,10,1,Infant-directed,Song,-.8890405297279358
SPA10A,Pitch Rate (Median),SPA,10,1,Infant-directed,Song,-.8650206327438354
SPA10A,First Formant (Median),SPA,10,1,Infant-directed,Song,-1.324469208717346
SPA10A,Intensity (IQR),SPA,10,1,Infant-directed,Song,-1.482148766517639
SPA10A,Intensity (Median),SPA,10,1,Infant-directed,Song,-.8980968594551086
SPA10A,Intensity Space (IQR),SPA,10,1,Infant-directed,Song,-1.16017210483551
SPA10A,Intensity Space (Median),SPA,10,1,Infant-directed,Song,-1.374957084655762
SPA10A,Intensity Rate (Whole),SPA,10,1,Infant-directed,Song,-.9915046095848083
SPA10A,Intensity Rate (IQR),SPA,10,1,Infant-directed,Song,-1.026654839515686
SPA10A,Intensity Rate (Median),SPA,10,1,Infant-directed,Song,-1.073411583900452
SPA10A,Vowel Space (IQR),SPA,10,1,Infant-directed,Song,1.76131272315979
SPA10A,Vowel Space (Median),SPA,10,1,Infant-directed,Song,.2218159586191177
SPA10A,Vowel Rate (Whole),SPA,10,1,Infant-directed,Song,-.6507282853126526
SPA10A,Vowel Rate (IQR),SPA,10,1,Infant-directed,Song,-.7532898187637329
SPA10A,Vowel Rate (Median),SPA,10,1,Infant-directed,Song,-.7013623714447021
SPA10B,Attack Curve Slope (Median),SPA,10,0,Infant-directed,Speech,.921452066415447
SPA10B,Inharmonicity,SPA,10,0,Infant-directed,Speech,.0372305773198605
SPA10B,Energy Roll-off (85th %ile),SPA,10,0,Infant-directed,Speech,1.478521347045898
SPA10B,Roughness (IQR),SPA,10,0,Infant-directed,Speech,-.4769963622093201
SPA10B,Roughness (Median),SPA,10,0,Infant-directed,Speech,-.41439488530159
SPA10B,nPVI (per phrase),SPA,10,0,Infant-directed,Speech,-.5466730434722818
SPA10B,nPVI (per recording),SPA,10,0,Infant-directed,Speech,-.6955782049545185
SPA10B,Pitch (IQR),SPA,10,0,Infant-directed,Speech,-.9563225229814528
SPA10B,Pitch (Median),SPA,10,0,Infant-directed,Speech,-.8809352043029851
SPA10B,Pitch Rate (Whole),SPA,10,0,Infant-directed,Speech,-.2980594038963318
SPA10B,Pitch Space (IQR),SPA,10,0,Infant-directed,Speech,-.0416912399232388
SPA10B,Pitch Space (Median),SPA,10,0,Infant-directed,Speech,-.6539404988288879
SPA10B,Pitch Rate (IQR),SPA,10,0,Infant-directed,Speech,-.4698464870452881
SPA10B,Pitch Rate (Median),SPA,10,0,Infant-directed,Speech,-.6861605048179626
SPA10B,First Formant (Median),SPA,10,0,Infant-directed,Speech,-.2117588073015213
SPA10B,Intensity (IQR),SPA,10,0,Infant-directed,Speech,1.513728737831116
SPA10B,Intensity (Median),SPA,10,0,Infant-directed,Speech,-.5663608312606812
SPA10B,Intensity Space (IQR),SPA,10,0,Infant-directed,Speech,.8307493329048157
SPA10B,Intensity Space (Median),SPA,10,0,Infant-directed,Speech,-.0846397876739502
SPA10B,Intensity Rate (Whole),SPA,10,0,Infant-directed,Speech,-.4337496757507324
SPA10B,Intensity Rate (IQR),SPA,10,0,Infant-directed,Speech,-.197596862912178
SPA10B,Intensity Rate (Median),SPA,10,0,Infant-directed,Speech,-.3373872339725494
SPA10B,Vowel Space (IQR),SPA,10,0,Infant-directed,Speech,-.071892723441124
SPA10B,Vowel Space (Median),SPA,10,0,Infant-directed,Speech,.8349838256835938
SPA10B,Vowel Rate (Whole),SPA,10,0,Infant-directed,Speech,-.38030144572258
SPA10B,Vowel Rate (IQR),SPA,10,0,Infant-directed,Speech,-.4441727697849274
SPA10B,Vowel Rate (Median),SPA,10,0,Infant-directed,Speech,-.157135859131813
SPA10C,Attack Curve Slope (Median),SPA,10,0,Adult-directed,Song,-.2975476095361138
SPA10C,Inharmonicity,SPA,10,0,Adult-directed,Song,1.477480292320251
SPA10C,Energy Roll-off (85th %ile),SPA,10,0,Adult-directed,Song,.7526280283927917
SPA10C,Roughness (IQR),SPA,10,0,Adult-directed,Song,-.5490079522132874
SPA10C,Roughness (Median),SPA,10,0,Adult-directed,Song,-.4815073609352112
SPA10C,nPVI (per phrase),SPA,10,0,Adult-directed,Song,1.181690277762459
SPA10C,nPVI (per recording),SPA,10,0,Adult-directed,Song,.8262083895257418
SPA10C,Pitch (IQR),SPA,10,0,Adult-directed,Song,-.9304492555630167
SPA10C,Pitch (Median),SPA,10,0,Adult-directed,Song,-.80991356129658
SPA10C,Pitch Rate (Whole),SPA,10,0,Adult-directed,Song,-.3089374303817749
SPA10C,Pitch Space (IQR),SPA,10,0,Adult-directed,Song,-.4543358385562897
SPA10C,Pitch Space (Median),SPA,10,0,Adult-directed,Song,-.6453588604927063
SPA10C,Pitch Rate (IQR),SPA,10,0,Adult-directed,Song,-.5742514729499817
SPA10C,Pitch Rate (Median),SPA,10,0,Adult-directed,Song,-.5524100661277771
SPA10C,First Formant (Median),SPA,10,0,Adult-directed,Song,-1.747759461402893
SPA10C,Intensity (IQR),SPA,10,0,Adult-directed,Song,-1.155150771141052
SPA10C,Intensity (Median),SPA,10,0,Adult-directed,Song,-.9816542267799377
SPA10C,Intensity Space (IQR),SPA,10,0,Adult-directed,Song,-.6544736623764038
SPA10C,Intensity Space (Median),SPA,10,0,Adult-directed,Song,-.9878618717193604
SPA10C,Intensity Rate (Whole),SPA,10,0,Adult-directed,Song,-.5718534588813782
SPA10C,Intensity Rate (IQR),SPA,10,0,Adult-directed,Song,-.7278487682342529
SPA10C,Intensity Rate (Median),SPA,10,0,Adult-directed,Song,-.7286490201950073
SPA10C,Vowel Space (IQR),SPA,10,0,Adult-directed,Song,-.3327675461769104
SPA10C,Vowel Space (Median),SPA,10,0,Adult-directed,Song,.4487536251544952
SPA10C,Vowel Rate (Whole),SPA,10,0,Adult-directed,Song,-.3708302974700928
SPA10C,Vowel Rate (IQR),SPA,10,0,Adult-directed,Song,-.4197772741317749
SPA10C,Vowel Rate (Median),SPA,10,0,Adult-directed,Song,-.3332719504833221
SPA10D,Attack Curve Slope (Median),SPA,10,0,Adult-directed,Speech,-.6397887493629494
SPA10D,Inharmonicity,SPA,10,0,Adult-directed,Speech,.2323108911514282
SPA10D,Energy Roll-off (85th %ile),SPA,10,0,Adult-directed,Speech,.6071490049362183
SPA10D,Roughness (IQR),SPA,10,0,Adult-directed,Speech,-.5425313115119934
SPA10D,Roughness (Median),SPA,10,0,Adult-directed,Speech,-.4698486626148224
SPA10D,nPVI (per phrase),SPA,10,0,Adult-directed,Speech,-.2174263483764675
SPA10D,nPVI (per recording),SPA,10,0,Adult-directed,Speech,-.4554297802864047
SPA10D,Pitch (IQR),SPA,10,0,Adult-directed,Speech,-.9491903026373678
SPA10D,Pitch (Median),SPA,10,0,Adult-directed,Speech,-1.025010444679739
SPA10D,Pitch Rate (Whole),SPA,10,0,Adult-directed,Speech,.8189716935157776
SPA10D,Pitch Space (IQR),SPA,10,0,Adult-directed,Speech,.1349180489778519
SPA10D,Pitch Space (Median),SPA,10,0,Adult-directed,Speech,-.7354660034179688
SPA10D,Pitch Rate (IQR),SPA,10,0,Adult-directed,Speech,.2326202541589737
SPA10D,Pitch Rate (Median),SPA,10,0,Adult-directed,Speech,-.4581995904445648
SPA10D,First Formant (Median),SPA,10,0,Adult-directed,Speech,-.4110153615474701
SPA10D,Intensity (IQR),SPA,10,0,Adult-directed,Speech,-.443449467420578
SPA10D,Intensity (Median),SPA,10,0,Adult-directed,Speech,-1.206760883331299
SPA10D,Intensity Space (IQR),SPA,10,0,Adult-directed,Speech,.0063337651081383
SPA10D,Intensity Space (Median),SPA,10,0,Adult-directed,Speech,-.2943163514137268
SPA10D,Intensity Rate (Whole),SPA,10,0,Adult-directed,Speech,.4585830271244049
SPA10D,Intensity Rate (IQR),SPA,10,0,Adult-directed,Speech,.6223120093345642
SPA10D,Intensity Rate (Median),SPA,10,0,Adult-directed,Speech,.339499443769455
SPA10D,Vowel Space (IQR),SPA,10,0,Adult-directed,Speech,.6564029455184937
SPA10D,Vowel Space (Median),SPA,10,0,Adult-directed,Speech,.9970715641975403
SPA10D,Vowel Rate (Whole),SPA,10,0,Adult-directed,Speech,1.111189246177673
SPA10D,Vowel Rate (IQR),SPA,10,0,Adult-directed,Speech,.7882322669029236
SPA10D,Vowel Rate (Median),SPA,10,0,Adult-directed,Speech,.9127666354179382
SPA11A,Attack Curve Slope (Median),SPA,11,1,Infant-directed,Song,-.3954275144704231
SPA11A,Inharmonicity,SPA,11,1,Infant-directed,Song,.2390196472406387
SPA11A,Energy Roll-off (85th %ile),SPA,11,1,Infant-directed,Song,.0911337360739708
SPA11A,Roughness (IQR),SPA,11,1,Infant-directed,Song,-.5862615704536438
SPA11A,Roughness (Median),SPA,11,1,Infant-directed,Song,-.4972776174545288
SPA11A,nPVI (per phrase),SPA,11,1,Infant-directed,Song,1.471247183513496
SPA11A,nPVI (per recording),SPA,11,1,Infant-directed,Song,1.285696558285896
SPA11A,Pitch (IQR),SPA,11,1,Infant-directed,Song,-.070030333202121
SPA11A,Pitch (Median),SPA,11,1,Infant-directed,Song,-.2192921595103429
SPA11A,Pitch Rate (Whole),SPA,11,1,Infant-directed,Song,-.7915800213813782
SPA11A,Pitch Space (IQR),SPA,11,1,Infant-directed,Song,-.7674918174743652
SPA11A,Pitch Space (Median),SPA,11,1,Infant-directed,Song,-.6453588604927063
SPA11A,Pitch Rate (IQR),SPA,11,1,Infant-directed,Song,-.778569221496582
SPA11A,Pitch Rate (Median),SPA,11,1,Infant-directed,Song,-.6342788338661194
SPA11A,First Formant (Median),SPA,11,1,Infant-directed,Song,-1.747759461402893
SPA11A,Intensity (IQR),SPA,11,1,Infant-directed,Song,-1.335480451583862
SPA11A,Intensity (Median),SPA,11,1,Infant-directed,Song,-.9155566096305847
SPA11A,Intensity Space (IQR),SPA,11,1,Infant-directed,Song,-1.402397274971008
SPA11A,Intensity Space (Median),SPA,11,1,Infant-directed,Song,-1.584633588790894
SPA11A,Intensity Rate (Whole),SPA,11,1,Infant-directed,Song,-.8394317626953125
SPA11A,Intensity Rate (IQR),SPA,11,1,Infant-directed,Song,-.9864631295204163
SPA11A,Intensity Rate (Median),SPA,11,1,Infant-directed,Song,-.9501087069511414
SPA11A,Vowel Space (IQR),SPA,11,1,Infant-directed,Song,1.441220641136169
SPA11A,Vowel Space (Median),SPA,11,1,Infant-directed,Song,.9528542757034302
SPA11A,Vowel Rate (Whole),SPA,11,1,Infant-directed,Song,-.0657819733023643
SPA11A,Vowel Rate (IQR),SPA,11,1,Infant-directed,Song,.0999814942479134
SPA11A,Vowel Rate (Median),SPA,11,1,Infant-directed,Song,-.2706447541713715
SPA11B,Attack Curve Slope (Median),SPA,11,0,Infant-directed,Speech,-.4656894946064843
SPA11B,Inharmonicity,SPA,11,0,Infant-directed,Speech,-1.913456082344055
SPA11B,Energy Roll-off (85th %ile),SPA,11,0,Infant-directed,Speech,.4390215575695038
SPA11B,Roughness (IQR),SPA,11,0,Infant-directed,Speech,-.5794594883918762
SPA11B,Roughness (Median),SPA,11,0,Infant-directed,Speech,-.4945478439331055
SPA11B,nPVI (per phrase),SPA,11,0,Infant-directed,Speech,.5328845582093181
SPA11B,nPVI (per recording),SPA,11,0,Infant-directed,Speech,.0204357227707095
SPA11B,Pitch (IQR),SPA,11,0,Infant-directed,Speech,-1.296347334151481
SPA11B,Pitch (Median),SPA,11,0,Infant-directed,Speech,-.7625012928045652
SPA11B,Pitch Rate (Whole),SPA,11,0,Infant-directed,Speech,.1815881133079529
SPA11B,Pitch Space (IQR),SPA,11,0,Infant-directed,Speech,-.311445951461792
SPA11B,Pitch Space (Median),SPA,11,0,Infant-directed,Speech,-.8341547846794128
SPA11B,Pitch Rate (IQR),SPA,11,0,Infant-directed,Speech,-.3097878396511078
SPA11B,Pitch Rate (Median),SPA,11,0,Infant-directed,Speech,-.3757340013980865
SPA11B,First Formant (Median),SPA,11,0,Infant-directed,Speech,-1.190006375312805
SPA11B,Intensity (IQR),SPA,11,0,Infant-directed,Speech,2.098477602005005
SPA11B,Intensity (Median),SPA,11,0,Infant-directed,Speech,-1.185559868812561
SPA11B,Intensity Space (IQR),SPA,11,0,Infant-directed,Speech,-.4164979755878448
SPA11B,Intensity Space (Median),SPA,11,0,Infant-directed,Speech,-.8265721201896667
SPA11B,Intensity Rate (Whole),SPA,11,0,Infant-directed,Speech,-.3359945118427277
